"Canada","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2007,1.507,"E",,2012,1.76,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Central African Republic","Agriculture, value added (% GDP) (%)",,,"",,1967,39.52,"E",,1972,38.49,"E",,1977,40.24,"E",,1982,41.67,"E",,1987,47.31,"E",,1992,46.87,"E",,1997,54.78,"E",,2002,53.62,"E",,2007,54.28,"E",,2012,54.32,"E",,2015,47.52,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Chad","Agriculture, value added (% GDP) (%)",1962,39.81,"E",,1967,42.08,"E",,1972,39.52,"E",,1977,35.17,"E",,1982,39.46,"E",,1987,33.11,"E",,1992,35.34,"E",,1997,39.94,"E",,2002,39.44,"E",,2007,56.0,"E",,2012,55.09,"E",,2015,52.39,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Chile","Agriculture, value added (% GDP) (%)",1962,8.899,"E",,1967,8.657,"E",,1972,8.366,"E",,1977,9.999,"E",,1982,5.494,"E",,1987,9.225,"E",,1992,9.934,"E",,1997,5.936,"E",,2002,5.519,"E",,2007,3.692,"E",,2012,3.213,"E",,2015,3.887,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"China","Agriculture, value added (% GDP) (%)",1962,39.42,"E",,1967,40.26,"E",,1972,32.86,"E",,1977,29.42,"E",,1982,33.03,"E",,1987,26.48,"E",,1992,21.43,"E",,1997,17.96,"E",,2002,13.38,"E",,2007,10.37,"E",,2012,9.528,"E",,2015,8.994,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Colombia","Agriculture, value added (% GDP) (%)",,,"",,1967,28.33,"E",,1972,24.59,"E",,1977,25.57,"E",,1982,19.3,"E",,1987,18.72,"E",,1992,15.8,"E",,1997,13.71,"E",,2002,9.2,"E",,2007,7.83,"E",,2012,6.327,"E",,2015,6.827,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Comoros","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,1982,33.48,"E",,1987,37.97,"E",,1992,39.51,"E",,1997,40.89,"E",,2002,41.09,"E",,2007,40.83,"E",,2012,38.23,"E",,2014,35.58,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Congo","Agriculture, value added (% GDP) (%)",1962,19.8,"E",,1967,19.86,"E",,1972,16.43,"E",,1977,15.43,"E",,1982,7.859,"E",,1987,11.94,"E",,1992,11.53,"E",,1997,9.139,"E",,2002,6.262,"E",,2007,4.327,"E",,2012,3.926,"E",,2015,7.243,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cook Islands","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Costa Rica","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,13.5,"E",,1992,13.34,"E",,1997,12.99,"E",,2002,8.536,"E",,2007,8.483,"E",,2012,6.065,"E",,2013,5.608,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Côte d'Ivoire","Agriculture, value added (% GDP) (%)",1962,45.9,"E",,1967,34.76,"E",,1972,29.8,"E",,1977,24.27,"E",,1982,24.13,"E",,1987,29.18,"E",,1992,34.01,"E",,1997,23.32,"E",,2002,27.27,"E",,2007,21.99,"E",,2012,22.53,"E",,2015,23.66,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Croatia","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,6.517,"E",,2002,6.314,"E",,2007,4.832,"E",,2012,4.473,"E",,2015,4.291,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cuba","Agriculture, value added (% GDP) (%)",,,"",,,,"",,1972,13.33,"E",,1977,13.33,"E",,1982,13.37,"E",,1987,13.7,"E",,1992,13.13,"E",,1997,9.641,"E",,2002,7.934,"E",,2007,4.97,"E",,2011,4.999,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cyprus","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,1977,13.21,"E",,1982,9.269,"E",,1987,7.432,"E",,1992,5.724,"E",,1997,3.871,"E",,2002,3.572,"E",,2007,2.088,"E",,2012,2.387,"E",,2014,2.352,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Czechia","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,3.642,"E",,2002,2.804,"E",,2007,2.17,"E",,2012,2.622,"E",,2015,2.384,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic People's Republic of Korea","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic Republic of the Congo","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,49.71,"E",,1997,48.14,"E",,2002,27.33,"E",,2007,22.85,"E",,2012,23.12,"E",,2015,20.63,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Denmark","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3.201,"E",,1997,3.071,"E",,2002,2.073,"E",,2007,1.384,"E",,2012,1.931,"E",,2015,1.092,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Djibouti","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3.305,"E",,1997,3.534,"E",,2002,3.582,"E",,2007,3.855,"E",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominica","Agriculture, value added (% GDP) (%)",,,"",,,,"",,,,"",,1977,37.62,"E",,1982,30.44,"E",,1987,29.78,"E",,1992,22.4,"E",,1997,19.39,"E",,2002,12.07,"E",,2007,12.7,"E",,2012,14.42,"E",,2015,14.68,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominican Republic","Agriculture, value added (% GDP) (%)",,,"",,1967,23.0,"E",,1972,22.95,"E",,1977,22.25,"E",,1982,18.84,"E",,1987,12.8,"E",,1992,12.54,"E",,1997,9.064,"E",,2002,7.21,"E",,2007,7.097,"E",,2012,6.271,"E",,2015,6.574,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ecuador","Agriculture, value added (% GDP) (%)",1962,33.99,"E",,1967,29.85,"E",,1972,27.22,"E",,1977,19.5,"E",,1982,16.36,"E",,1987,22.36,"E",,1992,19.68,"E",,1997,20.91,"E",,2002,12.22,"E",,2007,9.837,"E",,2012,9.062,"E",,2015,9.553,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Egypt","Agriculture, value added (% GDP) (%)",,,"",,1967,28.56,"E",,1972,31.08,"E",,1977,27.05,"E",,1982,19.57,"E",,1987,20.49,"E",,1992,16.54,"E",,1997,16.95,"E",,2002,16.46,"E",,2007,14.07,"E",,2012,11.14,"E",,2015,11.18,"E",

