"Austria","Population density (inhab/km2)",1962,85.25,"E",,1967,88.11,"E",,1972,90.3,"E",,1977,90.92,"E",,1982,90.47,"E",,1987,90.89,"E",,1992,93.14,"E",,1997,95.55,"E",,2002,96.75,"E",,2007,98.96,"E",,2012,100.8,"E",,2015,101.9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Azerbaijan","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,86.04,"E",,1997,91.48,"E",,2002,95.62,"E",,2007,101.2,"E",,2012,108.1,"E",,2015,112.6,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bahamas","Population density (inhab/km2)",1962,8.725,"E",,1967,10.99,"E",,1972,12.81,"E",,1977,14.2,"E",,1982,15.87,"E",,1987,17.54,"E",,1992,19.17,"E",,1997,20.68,"E",,2002,22.28,"E",,2007,24.66,"E",,2012,26.83,"E",,2015,27.95,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bahrain","Population density (inhab/km2)",1962,250.9,"E",,1967,284.3,"E",,1972,332.8,"E",,1977,439.4,"E",,1982,559.4,"E",,1987,650.7,"E",,1992,736.3,"E",,1997,842.0,"E",,2002,1022.0,"E",,2007,1369.0,"E",,2012,1732.0,"E",,2015,1786.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bangladesh","Population density (inhab/km2)",1962,343.7,"E",,1967,401.6,"E",,1972,455.2,"E",,1977,504.2,"E",,1982,578.4,"E",,1987,661.1,"E",,1992,747.6,"E",,1997,832.4,"E",,2002,917.6,"E",,2007,987.4,"E",,2012,1046.0,"E",,2015,1091.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Barbados","Population density (inhab/km2)",1962,540.9,"E",,1967,550.2,"E",,1972,561.4,"E",,1977,578.6,"E",,1982,590.2,"E",,1987,599.1,"E",,1992,609.8,"E",,1997,620.7,"E",,2002,631.4,"E",,2007,642.3,"E",,2012,654.9,"E",,2015,660.9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Belarus","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,49.3,"E",,1997,48.61,"E",,2002,47.33,"E",,2007,46.03,"E",,2012,45.72,"E",,2015,45.74,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Belgium","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,339.5,"E",,2007,350.6,"E",,2012,362.9,"E",,2015,370.1,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Belize","Population density (inhab/km2)",1962,4.24,"E",,1967,4.906,"E",,1972,5.538,"E",,1977,5.964,"E",,1982,6.596,"E",,1987,7.588,"E",,1992,8.459,"E",,1997,9.647,"E",,2002,11.41,"E",,2007,12.99,"E",,2012,14.66,"E",,2015,15.64,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Benin","Population density (inhab/km2)",1962,21.81,"E",,1967,23.81,"E",,1972,26.48,"E",,1977,29.91,"E",,1982,34.25,"E",,1987,39.61,"E",,1992,46.86,"E",,1997,55.43,"E",,2002,64.61,"E",,2007,75.88,"E",,2012,87.57,"E",,2015,94.81,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bhutan","Population density (inhab/km2)",1962,4.994,"E",,1967,5.666,"E",,1972,6.653,"E",,1977,7.974,"E",,1982,9.243,"E",,1987,10.66,"E",,1992,11.24,"E",,1997,13.0,"E",,2002,14.93,"E",,2007,17.75,"E",,2012,19.37,"E",,2015,20.18,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bolivia (Plurinational State of)","Population density (inhab/km2)",1962,3.494,"E",,1967,3.857,"E",,1972,4.276,"E",,1977,4.764,"E",,1982,5.311,"E",,1987,5.885,"E",,1992,6.492,"E",,1997,7.165,"E",,2002,7.877,"E",,2007,8.594,"E",,2012,9.32,"E",,2015,9.763,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bosnia and Herzegovina","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,83.99,"E",,1997,73.79,"E",,2002,74.36,"E",,2007,74.99,"E",,2012,74.75,"E",,2015,74.4,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Botswana","Population density (inhab/km2)",1962,0.9455,"E",,1967,1.085,"E",,1972,1.272,"E",,1977,1.526,"E",,1982,1.839,"E",,1987,2.168,"E",,1992,2.51,"E",,1997,2.829,"E",,2002,3.072,"E",,2007,3.318,"E",,2012,3.667,"E",,2015,3.888,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Brazil","Population density (inhab/km2)",1962,9.043,"E",,1967,10.43,"E",,1972,11.84,"E",,1977,13.36,"E",,1982,15.04,"E",,1987,16.73,"E",,1992,18.25,"E",,1997,19.72,"E",,2002,21.26,"E",,2007,22.64,"E",,2012,23.77,"E",,2015,24.41,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Brunei Darussalam","Population density (inhab/km2)",1962,15.53,"E",,1967,19.53,"E",,1972,24.58,"E",,1977,30.12,"E",,1982,35.55,"E",,1987,40.9,"E",,1992,47.14,"E",,1997,53.69,"E",,2002,59.51,"E",,2007,64.9,"E",,2012,70.28,"E",,2015,73.34,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bulgaria","Population density (inhab/km2)",1962,72.11,"E",,1967,75.04,"E",,1972,77.46,"E",,1977,79.2,"E",,1982,80.34,"E",,1987,80.58,"E",,1992,77.97,"E",,1997,73.88,"E",,2002,70.9,"E",,2007,68.18,"E",,2012,65.8,"E",,2015,64.41,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Burkina Faso","Population density (inhab/km2)",1962,18.09,"E",,1967,19.48,"E",,1972,21.24,"E",,1977,23.34,"E",,1982,26.1,"E",,1987,29.68,"E",,1992,33.9,"E",,1997,38.9,"E",,2002,44.82,"E",,2007,52.02,"E",,2012,60.5,"E",,2015,66.03,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Burundi","Population density (inhab/km2)",1962,104.0,"E",,1967,116.2,"E",,1972,127.5,"E",,1977,137.4,"E",,1982,156.6,"E",,1987,183.6,"E",,1992,211.8,"E",,1997,230.7,"E",,2002,257.3,"E",,2007,306.0,"E",,2012,363.8,"E",,2015,401.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cabo Verde","Population density (inhab/km2)",1962,52.33,"E",,1967,61.71,"E",,1972,67.94,"E",,1977,68.36,"E",,1982,73.47,"E",,1987,80.4,"E",,1992,88.96,"E",,1997,101.7,"E",,2002,113.0,"E",,2007,119.4,"E",,2012,124.3,"E",,2015,129.2,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cambodia","Population density (inhab/km2)",1962,33.29,"E",,1967,36.98,"E",,1972,40.49,"E",,1977,39.89,"E",,1982,38.36,"E",,1987,45.45,"E",,1992,53.35,"E",,1997,62.63,"E",,2002,70.05,"E",,2007,75.83,"E",,2012,81.93,"E",,2015,86.05,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cameroon","Population density (inhab/km2)",1962,11.77,"E",,1967,13.21,"E",,1972,15.01,"E",,1977,17.22,"E",,1982,19.94,"E",,1987,23.2,"E",,1992,26.92,"E",,1997,30.94,"E",,2002,35.29,"E",,2007,40.13,"E",,2012,45.56,"E",,2015,49.1,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Canada","Population density (inhab/km2)",1962,1.869,"E",,1967,2.042,"E",,1972,2.218,"E",,1977,2.376,"E",,1982,2.506,"E",,1987,2.658,"E",,1992,2.84,"E",,1997,2.992,"E",,2002,3.134,"E",,2007,3.303,"E",,2012,3.492,"E",,2015,3.6,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Central African Republic","Population density (inhab/km2)",1962,2.499,"E",,1967,2.759,"E",,1972,3.051,"E",,1977,3.384,"E",,1982,3.872,"E",,1987,4.416,"E",,1992,4.958,"E",,1997,5.615,"E",,2002,6.196,"E",,2007,6.745,"E",,2012,7.416,"E",,2015,7.865,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Chad","Population density (inhab/km2)",1962,2.431,"E",,1967,2.676,"E",,1972,2.972,"E",,1977,3.314,"E",,1982,3.673,"E",,1987,4.213,"E",,1992,4.945,"E",,1997,5.836,"E",,2002,7.011,"E",,2007,8.396,"E",,2012,9.903,"E",,2015,10.93,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Chile","Population density (inhab/km2)",1962,10.65,"E",,1967,11.9,"E",,1972,13.12,"E",,1977,14.21,"E",,1982,15.3,"E",,1987,16.54,"E",,1992,17.94,"E",,1997,19.3,"E",,2002,20.56,"E",,2007,21.77,"E",,2012,23.0,"E",,2015,23.74,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"China","Population density (inhab/km2)",1962,70.86,"E",,1967,79.36,"E",,1972,90.55,"E",,1977,99.81,"E",,1982,107.2,"E",,1987,116.5,"E",,1992,126.6,"E",,1997,132.9,"E",,2002,136.9,"E",,2007,140.6,"E",,2012,144.4,"E",,2015,146.6,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Colombia","Population density (inhab/km2)",1962,15.33,"E",,1967,17.79,"E",,1972,20.27,"E",,1977,22.69,"E",,1982,25.42,"E",,1987,28.31,"E",,1992,31.14,"E",,1997,33.85,"E",,2002,36.41,"E",,2007,38.87,"E",,2012,41.06,"E",,2015,42.24,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Comoros","Population density (inhab/km2)",1962,104.8,"E",,1967,115.0,"E",,1972,127.8,"E",,1977,148.0,"E",,1982,176.5,"E",,1987,204.0,"E",,1992,236.5,"E",,1997,272.2,"E",,2002,309.2,"E",,2007,349.0,"E",,2012,394.3,"E",,2015,423.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Congo","Population density (inhab/km2)",1962,3.123,"E",,1967,3.579,"E",,1972,4.149,"E",,1977,4.827,"E",,1982,5.588,"E",,1987,6.439,"E",,1992,7.354,"E",,1997,8.404,"E",,2002,9.523,"E",,2007,10.87,"E",,2012,12.53,"E",,2015,13.51,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cook Islands","Population density (inhab/km2)",1962,77.17,"E",,1967,83.25,"E",,1972,89.25,"E",,1977,79.92,"E",,1982,72.62,"E",,1987,73.67,"E",,1992,74.62,"E",,1997,75.38,"E",,2002,76.29,"E",,2007,82.75,"E",,2012,85.5,"E",,2015,86.79,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Costa Rica","Population density (inhab/km2)",1962,28.04,"E",,1967,33.17,"E",,1972,38.1,"E",,1977,43.21,"E",,1982,49.33,"E",,1987,56.2,"E",,1992,63.74,"E",,1997,72.07,"E",,2002,79.51,"E",,2007,85.5,"E",,2012,91.08,"E",,2015,94.09,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Côte d'Ivoire","Population density (inhab/km2)",1962,11.6,"E",,1967,14.24,"E",,1972,17.83,"E",,1977,22.44,"E",,1982,27.92,"E",,1987,33.93,"E",,1992,40.46,"E",,1997,47.44,"E",,2002,53.29,"E",,2007,58.49,"E",,2012,65.44,"E",,2015,70.4,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Croatia","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,83.71,"E",,1997,80.06,"E",,2002,77.77,"E",,2007,76.99,"E",,2012,75.76,"E",,2015,74.92,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cuba","Population density (inhab/km2)",1962,67.8,"E",,1967,75.2,"E",,1972,82.13,"E",,1977,87.68,"E",,1982,90.33,"E",,1987,93.45,"E",,1992,97.7,"E",,1997,100.1,"E",,2002,101.8,"E",,2007,102.7,"E",,2012,103.2,"E",,2015,103.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cyprus","Population density (inhab/km2)",1962,62.45,"E",,1967,63.92,"E",,1972,67.89,"E",,1977,71.95,"E",,1982,74.78,"E",,1987,78.21,"E",,1992,86.56,"E",,1997,96.29,"E",,2002,105.9,"E",,2007,114.9,"E",,2012,122.1,"E",,2015,125.9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Czechia","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,130.8,"E",,2002,129.6,"E",,2007,131.0,"E",,2012,133.7,"E",,2015,133.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic People's Republic of Korea","Population density (inhab/km2)",1962,98.49,"E",,1967,109.7,"E",,1972,126.2,"E",,1977,139.0,"E",,1982,148.5,"E",,1987,160.4,"E",,1992,172.9,"E",,1997,184.5,"E",,2002,192.9,"E",,2007,200.0,"E",,2012,205.4,"E",,2015,208.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic Republic of the Congo","Population density (inhab/km2)",1962,6.841,"E",,1967,7.838,"E",,1972,9.007,"E",,1977,10.34,"E",,1982,11.83,"E",,1987,13.53,"E",,1992,16.11,"E",,1997,19.0,"E",,2002,21.74,"E",,2007,25.52,"E",,2012,29.98,"E",,2015,32.95,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Denmark","Population density (inhab/km2)",1962,107.9,"E",,1967,112.1,"E",,1972,115.8,"E",,1977,118.3,"E",,1982,118.9,"E",,1987,118.7,"E",,1992,120.0,"E",,1997,122.5,"E",,2002,124.6,"E",,2007,126.9,"E",,2012,130.6,"E",,2015,132.1,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Djibouti","Population density (inhab/km2)",1962,4.06,"E",,1967,5.664,"E",,1972,7.724,"E",,1977,11.97,"E",,1982,16.58,"E",,1987,20.93,"E",,1992,27.03,"E",,1997,29.55,"E",,2002,32.13,"E",,2007,34.45,"E",,2012,36.77,"E",,2015,38.27,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominica","Population density (inhab/km2)",1962,82.64,"E",,1967,90.24,"E",,1972,95.65,"E",,1977,97.88,"E",,1982,100.2,"E",,1987,96.49,"E",,1992,94.64,"E",,1997,94.35,"E",,2002,93.08,"E",,2007,94.4,"E",,2012,95.59,"E",,2015,96.91,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
